Catherine Beaudry|https://dblp.org/pers/hd/b/Beaudry:Catherine|
Silvia Massa|https://dblp.org/pers/hd/m/Massa:Silvia|
Stefania Testa|https://dblp.org/pers/hd/t/Testa:Stefania|
Fabrizio Cesaroni|https://dblp.org/pers/hd/c/Cesaroni:Fabrizio|
Alberto Di Minin|https://dblp.org/pers/hd/m/Minin:Alberto_Di|
Sam Arts|https://dblp.org/pers/hd/a/Arts:Sam|
Bart Van Looy|https://dblp.org/pers/hd/l/Looy:Bart_Van|
Leonardo Nizzoli|https://dblp.org/pers/hd/n/Nizzoli:Leonardo|
Serena Tardelli|https://dblp.org/pers/hd/t/Tardelli:Serena|
Stefano Cresci|https://dblp.org/pers/hd/c/Cresci:Stefano|
Maurizio Tesconi|https://dblp.org/pers/hd/t/Tesconi:Maurizio|
Emilio Ferrara|https://dblp.org/pers/hd/f/Ferrara:Emilio|
Michele Mazza|https://dblp.org/pers/hd/m/Mazza:Michele|
Walter Quattrociocchi|https://dblp.org/pers/hd/q/Quattrociocchi:Walter|
Salvatore Bellomo|https://dblp.org/pers/hd/b/Bellomo:Salvatore|
Fabio Del Vigna|https://dblp.org/pers/hd/v/Vigna:Fabio_Del|
Tiziano Fagni|https://dblp.org/pers/hd/f/Fagni:Tiziano|
Andrea Cimino|https://dblp.org/pers/hd/c/Cimino:Andrea|
Felice Dell'Orletta|https://dblp.org/pers/hd/d/Dell=Orletta:Felice|Italian Natural Language Processing Lab
Alessio Vecchio|https://dblp.org/pers/hd/v/Vecchio:Alessio|
Mariantonietta Noemi La Polla|https://dblp.org/pers/hd/p/Polla:Mariantonietta_Noemi_La|
Carlo Meletti|https://dblp.org/pers/hd/m/Meletti:Carlo|
Fabio Musso|https://dblp.org/pers/hd/m/Musso:Fabio|
Andrea Marchetti|https://dblp.org/pers/hd/m/Marchetti:Andrea|
Clara Bacciu|https://dblp.org/pers/hd/b/Bacciu:Clara|
Paolo Deluca|https://dblp.org/pers/hd/d/Deluca:Paolo|
Pierpaolo Piazza|https://dblp.org/pers/hd/p/Piazza:Pierpaolo|
Guang-Zhong Yang|https://dblp.org/pers/hd/y/Yang:Guang=Zhong|Imperial College London, UK
Benny P. L. Lo|https://dblp.org/pers/hd/l/Lo:Benny|Imperial College London, UK
Alessio Fagioli|https://dblp.org/pers/hd/f/Fagioli:Alessio|
Giovanni Lelli|https://dblp.org/pers/hd/l/Lelli:Giovanni|
Stefano Abbate|https://dblp.org/pers/hd/a/Abbate:Stefano|
Luca Carturan|https://dblp.org/pers/hd/c/Carturan:Luca|
Paolo Masci|https://dblp.org/pers/hd/m/Masci:Paolo|
Francesco Bonatesta|https://dblp.org/pers/hd/b/Bonatesta:Francesco|
Paolo Corsini|https://dblp.org/pers/hd/c/Corsini:Paolo|University of Pisa, Italy
Barbara Panicucci|https://dblp.org/pers/hd/p/Panicucci:Barbara|
Mauro Passacantando|https://dblp.org/pers/hd/p/Passacantando:Mauro|University of Pisa, Italy
Janet Light|https://dblp.org/pers/hd/l/Light:Janet|University of New Brunswick, Saint John, NB, Canada
Alessandro Biondi|https://dblp.org/pers/hd/b/Biondi:Alessandro|
Rocco Aversa|https://dblp.org/pers/hd/a/Aversa:Rocco|
Antonio Cuomo|https://dblp.org/pers/hd/c/Cuomo:Antonio|
Beniamino Di Martino|https://dblp.org/pers/hd/m/Martino:Beniamino_Di|
Giuseppe Di Modica|https://dblp.org/pers/hd/m/Modica:Giuseppe_Di|
Salvatore Distefano|https://dblp.org/pers/hd/d/Distefano:Salvatore|University of Messina, Italy
Antonio Puliafito|https://dblp.org/pers/hd/p/Puliafito:Antonio|University of Messina, Italy
Massimiliano Rak|https://dblp.org/pers/hd/r/Rak:Massimiliano|
Orazio Tomarchio|https://dblp.org/pers/hd/t/Tomarchio:Orazio|
Salvatore Venticinque|https://dblp.org/pers/hd/v/Venticinque:Salvatore|
Umberto Villano|https://dblp.org/pers/hd/v/Villano:Umberto|
Giovanni Turi|https://dblp.org/pers/hd/t/Turi:Giovanni|
Davide Pedroni|https://dblp.org/pers/hd/p/Pedroni:Davide|
Luigi Rizzo|https://dblp.org/pers/hd/r/Rizzo:Luigi|Università di Pisa, Italy
Lorenzo Vicisano|https://dblp.org/pers/hd/v/Vicisano:Lorenzo|
Antonino Crivello|https://dblp.org/pers/hd/c/Crivello:Antonino|
Michele Girolami|https://dblp.org/pers/hd/g/Girolami:Michele|
Manlio Bacco|https://dblp.org/pers/hd/b/Bacco:Manlio|
Alberto Gotta|https://dblp.org/pers/hd/g/Gotta:Alberto|
Massimiliano Ruggeri|https://dblp.org/pers/hd/r/Ruggeri:Massimiliano|
Niccolò Mora|https://dblp.org/pers/hd/m/Mora:Niccol=ograve=|
Ferdinando Grossi|https://dblp.org/pers/hd/g/Grossi:Ferdinando|
Dario Russo|https://dblp.org/pers/hd/r/Russo:Dario|
Rui Hu|https://dblp.org/pers/hd/h/Hu:Rui|
Thomas Brunschwiler|https://dblp.org/pers/hd/b/Brunschwiler:Thomas|
Bruno Michel|https://dblp.org/pers/hd/m/Michel:Bruno|
Francesca Cocchi|https://dblp.org/pers/hd/c/Cocchi:Francesca|
Enrico Montanari|https://dblp.org/pers/hd/m/Montanari:Enrico|
Stefano Nunziata|https://dblp.org/pers/hd/n/Nunziata:Stefano|
Guido Matrella|https://dblp.org/pers/hd/m/Matrella:Guido|
Paolo Ciampolini|https://dblp.org/pers/hd/c/Ciampolini:Paolo|
Atieh Mahroo|https://dblp.org/pers/hd/m/Mahroo:Atieh|
Daniele Spoladore|https://dblp.org/pers/hd/s/Spoladore:Daniele|
Francesco Furfari|https://dblp.org/pers/hd/f/Furfari:Francesco|
Francesco Potorti|https://dblp.org/pers/hd/p/Potort=igrave=:Francesco|National Research Council, Italy
Emilia Traficante|https://dblp.org/pers/hd/t/Traficante:Emilia|
Pietro Cassarà|https://dblp.org/pers/hd/c/Cassar=agrave=:Pietro|
Fabio Mavilia|https://dblp.org/pers/hd/m/Mavilia:Fabio|
Daniele Pellegrini|https://dblp.org/pers/hd/p/Pellegrini:Daniele|
Antonello Calabrò|https://dblp.org/pers/hd/c/Calabr=ograve=:Antonello|
Claudio Gennaro|https://dblp.org/pers/hd/g/Gennaro:Claudio|
Eda Marchetti|https://dblp.org/pers/hd/m/Marchetti:Eda|
Claudio Vairo|https://dblp.org/pers/hd/v/Vairo:Claudio|
Paolo Baronti|https://dblp.org/pers/hd/b/Baronti:Paolo|
Stefano Chessa|https://dblp.org/pers/hd/c/Chessa:Stefano|University of Pisa, Italy
Francesco Potorti|https://dblp.org/pers/hd/p/Potorti:Francesco|National Research Council, Italy
Francesca Lonetti|https://dblp.org/pers/hd/l/Lonetti:Francesca|National Research Council, Italy
Sangjoon Park|https://dblp.org/pers/hd/p/Park:Sangjoon|
Antonio Ramón Jiménez|https://dblp.org/pers/hd/r/Ruiz:Antonio_Ram=oacute=n_Jim=eacute=nez|
Soyeon Lee|https://dblp.org/pers/hd/l/Lee:Soyeon|
Jae Hyun Lim|https://dblp.org/pers/hd/l/Lim:Jae_Hyun|
Joaquín Torres-Sospedra|https://dblp.org/pers/hd/t/Torres=Sospedra:Joaqu=iacute=n|
Fernando Seco Granja|https://dblp.org/pers/hd/s/Seco:Fernando|Spanish National Research Council, CSIC, Spain
Raúl Montoliu|https://dblp.org/pers/hd/m/Montoliu:Ra=uacute=l|
Germán M. Mendoza-Silva|https://dblp.org/pers/hd/m/Mendoza=Silva:Germ=aacute=n_M=|
María del Carmen Pérez|https://dblp.org/pers/hd/p/P=eacute=rez:Mar=iacute=a_del_Carmen|
Cristina Losada|https://dblp.org/pers/hd/l/Losada=Gutierrez:Cristina|
Felipe Espinosa|https://dblp.org/pers/hd/e/Espinosa:Felipe|
Javier Macías Guarasa|https://dblp.org/pers/hd/g/Guarasa:Javier_Mac=iacute=as|
Umberto Barcaro|https://dblp.org/pers/hd/b/Barcaro:Umberto|University of Pisa, Italy
Franca Delmastro|https://dblp.org/pers/hd/d/Delmastro:Franca|
Flavio Di Martino|https://dblp.org/pers/hd/m/Martino:Flavio_Di|
Emanuele Distefano|https://dblp.org/pers/hd/d/Distefano:Emanuele|
Cristina Dolciotti|https://dblp.org/pers/hd/d/Dolciotti:Cristina|
Massimo Magrini|https://dblp.org/pers/hd/m/Magrini:Massimo|
Giuseppe Amato|https://dblp.org/pers/hd/a/Amato:Giuseppe|
Fabrizio Falchi|https://dblp.org/pers/hd/f/Falchi:Fabrizio|
Giuseppe Riccardo Leone|https://dblp.org/pers/hd/l/Leone:Giuseppe_Riccardo|
Davide Moroni|https://dblp.org/pers/hd/m/Moroni:Davide|
Ovidio Salvetti|https://dblp.org/pers/hd/s/Salvetti:Ovidio|National Research Council, Italy
Daniela Giorgi|https://dblp.org/pers/hd/g/Giorgi:Daniela|National Research Council of Italy, Pisa, Italy
Maria Antonietta Pascali|https://dblp.org/pers/hd/p/Pascali:Maria_Antonietta|
Amedeo Cesta|https://dblp.org/pers/hd/c/Cesta:Amedeo|National Research Council, Italy
Luca Coraci|https://dblp.org/pers/hd/c/Coraci:Luca|
Gabriella Cortellessa|https://dblp.org/pers/hd/c/Cortellessa:Gabriella|National Research Council, Italy
Riccardo De Benedictis|https://dblp.org/pers/hd/b/Benedictis:Riccardo_De|
Francesca Fracasso|https://dblp.org/pers/hd/f/Fracasso:Francesca|
Andrea Orlandini|https://dblp.org/pers/hd/o/Orlandini:Andrea|ISTC CNR, Italy
Juan Carlos Augusto|https://dblp.org/pers/hd/a/Augusto:Juan_Carlos|Middlesex University, Department of Computer Science
Paolo Nepa|https://dblp.org/pers/hd/n/Nepa:Paolo|University of Pisa, Italy
Davide Bacciu|https://dblp.org/pers/hd/b/Bacciu:Davide|
Claudio Gallicchio|https://dblp.org/pers/hd/g/Gallicchio:Claudio|
Alessio Micheli|https://dblp.org/pers/hd/m/Micheli:Alessio|
Luigi Fortunati|https://dblp.org/pers/hd/f/Fortunati:Luigi|
Giancarlo Riolo|https://dblp.org/pers/hd/r/Riolo:Giancarlo|
Gabriele Oligeri|https://dblp.org/pers/hd/o/Oligeri:Gabriele|
Claudio Soriente|https://dblp.org/pers/hd/s/Soriente:Claudio|
Ivan Martinovic|https://dblp.org/pers/hd/m/Martinovic:Ivan|
Juan Antonio Álvarez|https://dblp.org/pers/hd/=/=Aacute=lvarez=Garc=iacute=a:Juan_Antonio|
Dario Salvi|https://dblp.org/pers/hd/s/Salvi:Dario|
Juan A. Botía Blaya|https://dblp.org/pers/hd/b/Bot=iacute=a:Juan_A=|University of Murcia, Spain
Kaori Fujinami|https://dblp.org/pers/hd/f/Fujinami:Kaori|
Till Riedel|https://dblp.org/pers/hd/r/Riedel:Till|Karlsruhe Institute of Technology, TECO research group, Germany
Stefano Lenzi|https://dblp.org/pers/hd/l/Lenzi:Stefano|
Maria Girardi|https://dblp.org/pers/hd/g/Girardi:Maria|
