Appl. Intell. 31 2009|https://dblp.org/db/journals/apin/apin31.html
Fuzzy Sets and Systems 160 2009|https://dblp.org/db/journals/fss/fss160.html
Soft Comput. 13 2009|https://dblp.org/db/journals/soco/soco13.html
FUZZ-IEEE 2009|https://dblp.org/db/conf/fuzzIEEE/fuzzIEEE2009.html
Multi-Objective Evolutionary Algorithms for Knowledge Discovery from Databases 2008|https://dblp.org/db/series/sci/sci98.html
Int. J. Approx. Reasoning 44 2007|https://dblp.org/db/journals/ijar/ijar44.html
Int. J. Intell. Syst. 22 2007|https://dblp.org/db/journals/ijis/ijis22.html
International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems 15 2007|https://dblp.org/db/journals/ijufks/ijufks15.html
IEEE Trans. Fuzzy Systems 15 2007|https://dblp.org/db/journals/tfs/tfs15.html
Soft Comput. 10 2006|https://dblp.org/db/journals/soco/soco10.html
IEA/AIE 2006|https://dblp.org/db/conf/ieaaie/ieaaie2006.html
MDAI 2006|https://dblp.org/db/conf/mdai/mdai2006.html
Eng. Appl. of AI 18 2005|https://dblp.org/db/journals/eaai/eaai18.html
FUZZ-IEEE 2005|https://dblp.org/db/conf/fuzzIEEE/fuzzIEEE2005.html
FUZZ-IEEE 2004|https://dblp.org/db/conf/fuzzIEEE/fuzzIEEE2004.html
Appl. Intell. 18 2003|https://dblp.org/db/journals/apin/apin18.html
Integrated Computer-Aided Engineering 10 2003|https://dblp.org/db/journals/icae/icae10.html
Int. J. Approx. Reasoning 32 2003|https://dblp.org/db/journals/ijar/ijar32.html
EUSFLAT Conf. 2003|https://dblp.org/db/conf/eusflat/eusflat2003.html
Modelling with Words 2003|https://dblp.org/db/conf/mww/mww2003.html
IBERAMIA 2002|https://dblp.org/db/conf/iberamia/iberamia2002.html
SAC 2002|https://dblp.org/db/conf/sac/sac2002.html
Journal of Intelligent and Fuzzy Systems 11 2001|https://dblp.org/db/journals/jifs/jifs11.html
EUSFLAT Conf. 2001|https://dblp.org/db/conf/eusflat/eusflat2001.html
EUSFLAT-ESTYLF Joint Conf. 1999|https://dblp.org/db/conf/eusflat/eusflat1999.html
CoRR abs/1004.3385 2010|https://dblp.org/db/journals/corr/corr1004.html
Experimental Mathematics 17 2008|https://dblp.org/db/journals/em/em17.html
IEEE Trans. Mob. Comput. 18 2019|https://dblp.org/db/journals/tmc/tmc18.html
TOSN 15 2019|https://dblp.org/db/journals/tosn/tosn15.html
RTSI 2019|https://dblp.org/db/conf/rtsi/rtsi2019.html
SMARTCOMP 2019|https://dblp.org/db/conf/smartcomp/smartcomp2019.html
WOWMOM 2019|https://dblp.org/db/conf/wowmom/wowmom2019.html
WONS 2018|https://dblp.org/db/conf/wons/wons2018.html
WOWMOM 2018|https://dblp.org/db/conf/wowmom/wowmom2018.html
Computer Communications 114 2017|https://dblp.org/db/journals/comcom/comcom114.html
IEEE Communications Letters 21 2017|https://dblp.org/db/journals/icl/icl21.html
IEEE Trans. Dependable Sec. Comput. 14 2017|https://dblp.org/db/journals/tdsc/tdsc14.html
IEEE Trans. Industrial Informatics 13 2017|https://dblp.org/db/journals/tii/tii13.html
IEEE Trans. Vehicular Technology 66 2017|https://dblp.org/db/journals/tvt/tvt66.html
ADHOC-NOW 2017|https://dblp.org/db/conf/adhoc-now/adhoc-now2017.html
SMARTCOMP 2017|https://dblp.org/db/conf/smartcomp/smartcomp2017.html
Computer Communications 88 2016|https://dblp.org/db/journals/comcom/comcom88.html
ACM Comput. Surv. 48 2016|https://dblp.org/db/journals/csur/csur48.html
TAAS 10 2016|https://dblp.org/db/journals/taas/taas10.html
IEEE Trans. Mob. Comput. 15 2016|https://dblp.org/db/journals/tmc/tmc15.html
PE-WASUN@MSWiM 2016|https://dblp.org/db/conf/pe-wasun/pe-wasun2016.html
WoWMoM 2016|https://dblp.org/db/conf/wowmom/wowmom2016.html
Sensors 15 2015|https://dblp.org/db/journals/sensors/sensors15.html
Computer Communications 47 2014|https://dblp.org/db/journals/comcom/comcom47.html
ACM Comput. Surv. 47 2014|https://dblp.org/db/journals/csur/csur47.html
IEEE Trans. Mob. Comput. 13 2014|https://dblp.org/db/journals/tmc/tmc13.html
ISCC 2014|https://dblp.org/db/conf/iscc/iscc2014.html
NCA 2014|https://dblp.org/db/conf/nca/nca2014.html
SMARTCOMP Workshops 2014|https://dblp.org/db/conf/smartcomp/smartcomp2014w.html
SMARTCOMP 2014|https://dblp.org/db/conf/smartcomp/smartcomp2014.html
Advances onto the Internet of Things 2014|https://dblp.org/db/series/asc/asc260.html
ERCIM News 2014 2014|https://dblp.org/db/journals/ercim/ercim2014.html
Computer Networks 57 2013|https://dblp.org/db/journals/cn/cn57.html
EE-LSDS 2013|https://dblp.org/db/conf/cost/eelsds2013.html
ETFA 2013|https://dblp.org/db/conf/etfa/etfa2013.html
ISCC 2013|https://dblp.org/db/conf/iscc/iscc2013.html
Med-Hoc-Net 2013|https://dblp.org/db/conf/medhocnet/medhocnet2013.html
PE-WASUN 2013|https://dblp.org/db/conf/pe-wasun/pe-wasun2013.html
ERCIM News 2013 2013|https://dblp.org/db/journals/ercim/ercim2013.html
ISCC 2012|https://dblp.org/db/conf/iscc/iscc2012.html
WOWMOM 2012|https://dblp.org/db/conf/wowmom/wowmom2012.html
ArtDeco 2012|https://dblp.org/db/series/lncs/lncs7200.html
Lecture Notes in Computer Science 2012|https://dblp.org/db/series/lncs/index.html
Comput. J. 54 2011|https://dblp.org/db/journals/cj/cj54.html
Computer Communications 34 2011|https://dblp.org/db/journals/comcom/comcom34.html
IEEE Journal on Selected Areas in Communications 29 2011|https://dblp.org/db/journals/jsac/jsac29.html
IEEE Trans. Industrial Informatics 7 2011|https://dblp.org/db/journals/tii/tii7.html
TOSN 8 2011|https://dblp.org/db/journals/tosn/tosn8.html
ISCC 2011|https://dblp.org/db/conf/iscc/iscc2011.html
WOWMOM 2011|https://dblp.org/db/conf/wowmom/wowmom2011.html
Computer Communications 33 2010|https://dblp.org/db/journals/comcom/comcom33.html
Pervasive and Mobile Computing 6 2010|https://dblp.org/db/journals/percom/percom6.html
IEEE Trans. Instrumentation and Measurement 59 2010|https://dblp.org/db/journals/tim/tim59.html
EWSN 2010|https://dblp.org/db/conf/ewsn/ewsn2010.html
ISCC 2010|https://dblp.org/db/conf/iscc/iscc2010.html
PerCom Workshops 2010|https://dblp.org/db/conf/percom/percomw2010.html
Ad Hoc Networks 7 2009|https://dblp.org/db/journals/adhoc/adhoc7.html
Comput. J. 52 2009|https://dblp.org/db/journals/cj/cj52.html
Perform. Eval. 66 2009|https://dblp.org/db/journals/pe/pe66.html
Pervasive and Mobile Computing 5 2009|https://dblp.org/db/journals/percom/percom5.html
IEEE Trans. Industrial Informatics 5 2009|https://dblp.org/db/journals/tii/tii5.html
EWSN 2009|https://dblp.org/db/conf/ewsn/ewsn2009.html
HICSS 2009|https://dblp.org/db/conf/hicss/hicss2009.html
ISCC 2009|https://dblp.org/db/conf/iscc/iscc2009.html
MSWiM 2009|https://dblp.org/db/conf/mswim/mswim2009.html
PerCom Workshops 2009|https://dblp.org/db/conf/percom/percomw2009.html
ERCIM News 2009 2009|https://dblp.org/db/journals/ercim/ercim2009.html
Wireless Networks 14 2008|https://dblp.org/db/journals/winet/winet14.html
EW 2008|https://dblp.org/db/conf/ew/ew2008.html
ISCC 2008|https://dblp.org/db/conf/iscc/iscc2008.html
WOWMOM 2008|https://dblp.org/db/conf/wowmom/wowmom2008.html
MASS 2007|https://dblp.org/db/conf/mass/mass2007.html
WOWMOM 2007|https://dblp.org/db/conf/wowmom/wowmom2007.html
HICSS 2006|https://dblp.org/db/conf/hicss/hicss2006-9.html
MOBIWAC 2006|https://dblp.org/db/conf/mobiwac/mobiwac2006.html
PE-WASUN 2006|https://dblp.org/db/conf/pe-wasun/pe-wasun2006.html
Cluster Computing 8 2005|https://dblp.org/db/journals/cluster/cluster8.html
Int. J. Pervasive Computing and Communications 1 2005|https://dblp.org/db/journals/ijpcc/ijpcc1.html
Pervasive and Mobile Computing 1 2005|https://dblp.org/db/journals/percom/percom1.html
HICSS 2005|https://dblp.org/db/conf/hicss/hicss2005-9.html
ICPS 2005|https://dblp.org/db/conf/icps/icps2005.html
ISCC 2005|https://dblp.org/db/conf/iscc/iscc2005.html
Handbook of Algorithms for Wireless Networking and Mobile Computing 2005|https://dblp.org/db/reference/crc/awnmc2005.html
Computer Networks 45 2004|https://dblp.org/db/journals/cn/cn45.html
IEEE Trans. Computers 53 2004|https://dblp.org/db/journals/tc/tc53.html
Wireless Networks 10 2004|https://dblp.org/db/journals/winet/winet10.html
ISCC 2004|https://dblp.org/db/conf/iscc/iscc2004.html
MSWiM 2004|https://dblp.org/db/conf/mswim/mswim2004.html
PerCom 2004|https://dblp.org/db/conf/percom/percom2004.html
Comput. J. 46 2003|https://dblp.org/db/journals/cj/cj46.html
Perform. Eval. 53 2003|https://dblp.org/db/journals/pe/pe53.html
HICSS 2003|https://dblp.org/db/conf/hicss/hicss2003-9.html
ICDCS Workshops 2003|https://dblp.org/db/conf/icdcsw/icdcsw2003.html
PWC 2003|https://dblp.org/db/conf/ifip6-8/pwc2003.html
ISCC 2002|https://dblp.org/db/conf/iscc/iscc2002.html
NETWORKING 2002|https://dblp.org/db/conf/networking/networking2002.html
Comput. J. 44 2001|https://dblp.org/db/journals/cj/cj44.html
Microprocessors and Microsystems 25 2001|https://dblp.org/db/journals/mam/mam25.html
IEEE Trans. Parallel Distrib. Syst. 12 2001|https://dblp.org/db/journals/tpds/tpds12.html
Cluster Computing 3 2000|https://dblp.org/db/journals/cluster/cluster3.html
IEEE Journal on Selected Areas in Communications 18 2000|https://dblp.org/db/journals/jsac/jsac18.html
Wireless Networks 6 2000|https://dblp.org/db/journals/winet/winet6.html
SRDS 1999|https://dblp.org/db/conf/srds/srds99.html
Computer Communications 21 1998|https://dblp.org/db/journals/comcom/comcom21.html
IEEE Personal Commun. 5 1998|https://dblp.org/db/journals/wc/wc5.html
INFOCOM 1998|https://dblp.org/db/conf/infocom/infocom1998-1.html
Computer Communications 20 1997|https://dblp.org/db/journals/comcom/comcom20.html
J. High Speed Networks 6 1997|https://dblp.org/db/journals/jhsn/jhsn6.html
IEEE Journal on Selected Areas in Communications 15 1997|https://dblp.org/db/journals/jsac/jsac15.html
MONET 2 1997|https://dblp.org/db/journals/monet/monet2.html
Perform. Eval. 29 1997|https://dblp.org/db/journals/pe/pe29.html
IJWIN 3 1996|https://dblp.org/db/journals/ijwin/ijwin3.html
INFOCOM 1996|https://dblp.org/db/conf/infocom/infocom1996-2.html
International Zurich Seminar on Digital Communications 1996|https://dblp.org/db/conf/izs/izs1996.html
Computer Communications 18 1995|https://dblp.org/db/journals/comcom/comcom18.html
Computer Communications 16 1993|https://dblp.org/db/journals/comcom/comcom16.html
INFOCOM 1993|https://dblp.org/db/conf/infocom/infocom1993-2.html
Future Generation Comp. Syst. 102 2020|https://dblp.org/db/journals/fgcs/fgcs102.html
IEEE Communications Surveys and Tutorials 21 2019|https://dblp.org/db/journals/comsur/comsur21.html
Eng. Appl. of AI 84 2019|https://dblp.org/db/journals/eaai/eaai84.html
IEEE Internet Things Mag. 2 2019|https://dblp.org/db/journals/iotm/iotm2.html
CoRR abs/1909.01020 2019|https://dblp.org/db/journals/corr/corr1909.html
CoRR abs/1910.13965 2019|https://dblp.org/db/journals/corr/corr1910.html
IEEE Internet Things Mag. 1 2018|https://dblp.org/db/journals/iotm/iotm1.html
CoRR abs/1810.01839 2018|https://dblp.org/db/journals/corr/corr1810.html
IOT 2017|https://dblp.org/db/conf/iot/iot2017.html
CloudCom 2016|https://dblp.org/db/conf/cloudcom/cloudcom2016.html
WF-IoT 2016|https://dblp.org/db/conf/wf-iot/wf-iot2016.html
ICC 2015|https://dblp.org/db/conf/icc/icc2015.html
RIVF 2015|https://dblp.org/db/conf/rivf/rivf2015.html
WiMob 2014|https://dblp.org/db/conf/wimob/wimob2014.html
AINA Workshops 2013|https://dblp.org/db/conf/aina/ainaw2013.html
EANN (2) 2013|https://dblp.org/db/conf/eann/eann2013-2.html
GIIS 2013|https://dblp.org/db/conf/giis/giis2013.html
EW 2012|https://dblp.org/db/conf/ew/ew2012.html
Finance and Stochastics 13 2009|https://dblp.org/db/journals/fs/fs13.html
Math. Meth. of OR 54 2001|https://dblp.org/db/journals/mmor/mmor54.html
Medical Image Analysis 52 2019|https://dblp.org/db/journals/mia/mia52.html
CNI@MICCAI 2019|https://dblp.org/db/conf/miccai/cni2019.html
CoRR abs/1902.09063 2019|https://dblp.org/db/journals/corr/corr1902.html
Pattern Anal. Appl. 14 2011|https://dblp.org/db/journals/paa/paa14.html
CBMS 2008|https://dblp.org/db/conf/cbms/cbms2008.html
ICIP (2) 2007|https://dblp.org/db/conf/icip/icip2007-2.html
